id,course_id,quarter,start_date,end_date,start_time,end_time,monday,tuesday,wednesday,thursday,friday,location,primary_instructor,instructors
6d567fed-c4dc-4af1-abd2-cfd697669c7a,105730,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,True,False,True,False,False,NVIDIA Auditorium,dorsa,"['psl', 'dorsa', 'muj', 'skaramch', 'jwhughes', 'shailk', 'drewkaul', 'npbecker', 'avelu', 'amritapv', 'igao', 'thankyou', 'mstratta', 'kawin', 'poesia', 'samlowe']"
51e09e1b-b202-45ce-803e-37ab618b922c,105730,Spring,"Apr 3, 2023","Jun 7, 2023",10:30:00 AM,12:20:00 PM,True,False,True,False,False,NVIDIA Auditorium,sanmi,"['charikar', 'mnkwon', 'sanmi', 'mtchapmi', 'zuyi', 'samar99', 'dshin7', 'avelu', 'igao', 'asingh13', 'alee2022', 'abadrina', 'yilinwu', 'maxfit', 'sanjari4', 'xl99', 'rishia', 'arvind98']"
d3435def-5632-4ee8-841c-7b315200df65,105730,Summer,"Jun 26, 2023","Aug 17, 2023",4:30:00 PM,6:15:00 PM,False,True,False,True,False,Skilling Auditorium,mamjad,"['mamjad', 'abadrina']"
b3dab512-435f-4361-aefe-7c8e47d418a4,105736,Winter,"Jan 9, 2023","Mar 17, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,Gates B1,khatib,"['devmalya', 'wmchong', 'apiedra', 'wguo95', 'bokim', 'khatib']"
5e4a81f9-080a-4039-9cac-585377d77b6a,224864,Winter,"Jan 9, 2023","Mar 17, 2023",5:30:00 PM,6:20:00 PM,False,True,False,True,False,260-113,diyiy,"['diyiy', 'katezhou', 'wennaqin']"
37e6d8f4-120a-4ecb-b501-9e692fe049f4,120904,Winter,"Jan 9, 2023","Mar 17, 2023",4:30:00 PM,5:50:00 PM,False,True,False,True,False,NVIDIA Auditorium,manning,"['manning', 'cpenelto', 'muj', 'hhanley', 'julianyg', 'siyanli', 'shailk', 'drewkaul', 'sauren', 'ericsf', 'igao', 'johnhew', 'isabelvp', 'chrisglc', 'huangdh', 'rdesai2', 'poesia', 'swastika', 'xlisali', 'anujnag', 'hliu99', 'esui', 'xyang123', 'xniac', 'manasis', 'chenyuz', 'anshk', 'tathagat', 'abhinavg']"
46f3d2ab-f407-4829-9387-512adb67b326,224259,Spring,"Apr 3, 2023","Jun 7, 2023",4:30:00 PM,5:50:00 PM,True,False,True,False,False,Gates B1,khausman,"['rafailov', 'dilip', 'cbfinn', 'szk', 'anniexie', 'joelmax', 'reginalw', 'jyang27', 'anshk', 'khausman']"
8c606880-6d3a-459a-abc8-e1fc3898898b,205418,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,Gates B1,cgpotts,"['skaramch', 'minalee', 'kawin', 'tz58', 'xlisali', 'cgpotts']"
a2d5a217-c517-4df5-b72b-982a538c69be,223488,Autumn,"Sep 26, 2022","Dec 9, 2022",3:00:00 PM,4:20:00 PM,True,False,True,False,False,Turing Auditorium,lam,"['paridhi', 'jianv', 'lam']"
1e477c14-7f2f-4692-8f8d-a4d09c20db21,105824,Winter,"Jan 9, 2023","Mar 17, 2023",3:00:00 PM,4:20:00 PM,False,True,False,True,False,NVIDIA Auditorium,jure,"['jure', 'hamed', 'tinally', 'aljubrmj', 'fyu9', 'serinac', 'suxuan', 'zhuoyih', 'paridhi', 'srnangi', 'aman0456', 'sanirudh', 'arvind98']"
6fd8f143-83e5-4acf-964d-7ae4ba8fb600,105743,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,False,True,False,True,False,Gates B12,khatib,"['wmchong', 'apiedra', 'khatib']"
8c7b568c-6b70-49af-a0a3-2d5b07f09736,205030,Spring,"Apr 3, 2023","Jun 7, 2023",4:30:00 PM,6:20:00 PM,False,False,True,False,False,200-034,gullible,"['ahardy', 'cggao', 'ajriley', 'gullible']"
4a8acac6-14eb-4043-8dba-4b1c3d1105ce,105748,Winter,"Jan 9, 2023","Mar 17, 2023",10:30:00 AM,11:50:00 AM,False,True,False,True,False,Skilling Auditorium,ermon,"['ermon', 'khkim1', 'andyshih', 'lando', 'mfchen', 'cundy']"
cd5aece3-0df3-408e-9905-03179b996b5f,105750,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,True,False,True,False,False,Skilling Auditorium,ayn,"['charikar', 'guestrin', 'ayn', 'kykim153', 'jsilberg', 'dslim', 'nanbhas', 'bkohen', 'soyeonj', 'gcyoung', 'sauren', 'ebalogun', 'caozj18', 'lantaoyu', 'hahntrn']"
10c7ef7e-db53-44b0-988c-000dbd59b211,105750,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,NVIDIA Auditorium,tengyuma,"['chrismre', 'tengyuma', 'gwthomas', 'shailk', 'drewkaul', 'sauren', 'jhaochen', 'myasu', 'hliu99', 'ruideng']"
1112ba4c-be30-4632-ad3e-b05032958f92,105750,Summer,"Jun 26, 2023","Aug 17, 2023",4:30:00 PM,7:00:00 PM,True,False,False,False,True,NVIDIA Auditorium,avati,['avati']
d36c20af-0a6a-4008-833e-8bcf7755b653,222446,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,True,False,True,False,False,530-127,tselil,"['tselil', 'jcherian', 'yashnair', 'yw1', 'aspector']"
034561f1-4930-4971-8d79-928f7982bfde,219885,Autumn,"Sep 26, 2022","Dec 9, 2022",9:30:00 AM,11:20:00 AM,False,False,True,False,False,Remote,ayn,"['ayn', 'kiank', 'hansonlu', 'surag', 'huangdh', 'svaidyan', 'sarthakc', 'esui', 'yan12', 'xyang123', 'manasis']"
220d606b-e1d6-4c0b-a7c0-6071688a35ba,219885,Spring,"Apr 3, 2023","Jun 7, 2023",9:30:00 AM,11:20:00 AM,False,False,True,False,False,Remote,ayn,"['ayn', 'cyang7', 'ericsf', 'dansj', 'huangdh', 'svaidyan', 'amkansal', 'abhinavg']"
ba854aa4-874d-48f5-bd99-87622816d86c,105737,Winter,"Jan 9, 2023","Mar 17, 2023",11:30:00 AM,1:20:00 PM,True,False,True,False,False,Gates B1,bohg,"['krshna', 'andreyk', 'ziangliu', 'yan12', 'ssilvio', 'bohg']"
eaad02ba-3172-4337-bc16-ad731085541c,216453,Spring,"Apr 3, 2023","Jun 7, 2023",12:00:00 PM,1:20:00 PM,False,True,False,True,False,NVIDIA Auditorium,feifeili,"['feifeili', 'spclarke', 'bshen88', 'rhgao', 'liyunzhu', 'ziangliu', 'mjhwang', 'samirag', 'jeff2024', 'mstratta', 'li2053', 'hshi74', 'durante', 'tanmayx', 'manasis', 'xtiange', 'y1gao']"
5d2b997f-47d9-46e0-8ae7-c1d1fafd081f,219045,Winter,"Jan 9, 2023","Mar 17, 2023",3:00:00 PM,4:20:00 PM,False,True,False,True,False,Gates B1,ebrun,"['dilip', 'joelmax', 'reginalw', 'abadrina', 'svaidyan', 'jianv', 'ebrun']"
86356223-df72-400d-8d37-c9eb515a8a91,211782,Spring,"Apr 3, 2023","Jun 7, 2023",11:30:00 AM,12:50:00 PM,True,False,True,False,False,School of Medicine Room,mrusu,"['rubin', 'jmz', 'cousinsh', 'lmbravo', 'mrusu']"
c18ddb6d-b678-48ce-8d29-c6ea226067c7,218545,Autumn,"Sep 26, 2022","Dec 9, 2022",10:30:00 AM,11:50:00 AM,False,True,False,True,False,Gates B1,bohg,"['schneids', 'alvinsun', 'bdobkows', 'masonmc', 'li2053', 'garydai', 'aniket21', 'bohg']"
7c55e2f9-b791-40fc-acdd-54eace44fda0,221536,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,Thornton 102,bohg,"['dorsa', 'anniexie', 'yilunhao', 'pavone', 'bohg']"
b975bac8-1d88-4fa4-9685-6b02fe61aac0,215840,Winter,"Jan 9, 2023","Mar 17, 2023",12:00:00 PM,1:20:00 PM,False,True,False,True,False,NVIDIA Auditorium,mykel,"['mykel', 'smkatz', 'hdelecki', 'soyeonj', 'marycoop', 'hannayip', 'ritabt', 'lkruse', 'nishant3', 'mschl']"
51c50060-2968-47e7-b91f-65b3650d6f8c,105757,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,Gates B3,engler,"['uun', 'zyedidia', 'engler']"
23edb6bb-4896-41b6-a2a8-1adf8a806726,222374,Spring,"Apr 3, 2023","Jun 7, 2023",5:30:00 PM,7:20:00 PM,False,True,False,True,False,160-123,engler,"['sotoudeh', 'engler']"
f15488b6-a83d-42c1-948e-8e0345bd61df,105761,Autumn,"Sep 26, 2022","Dec 9, 2022",3:00:00 PM,4:20:00 PM,False,True,False,True,False,Gates B1,aaiken,"['aaiken', 'tigu', 'jchen18', 'rohany', 'xniac']"
0c88b440-792c-4c60-b481-09988d6f6bc1,105762,Winter,"Jan 9, 2023","Mar 17, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,Gates B3,lam,"['tigu', 'yzcong', 'lam']"
9097bcbc-8f24-44d1-be16-6f86168bcdb2,201040,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,False,True,False,True,False,NVIDIA Auditorium,jure,"['jure', 'lpistor', 'zhuoyih', 'paridhi', 'edhschen', 'aman0456', 'aselvara', 'jinang', 'nirali25']"
ae7aefa0-440d-43e1-b4fc-1ce42bd43b66,221529,Spring,"Apr 3, 2023","Jun 7, 2023",9:30:00 AM,12:20:00 PM,False,False,True,False,True,McMurtry Art Building 350,dgatsby,"['dgatsby', 'mguo19']"
ba9af266-18f0-4b0d-a097-7b7686084a00,222468,Winter,"Jan 9, 2023","Mar 17, 2023",9:30:00 AM,11:50:00 AM,False,False,True,False,True,Lathrop 282,cwodtke,"['cwodtke', 'aknair', 'dnagaraj', 'ejyang', 'yichinh']"
cf8fc08d-0755-4a2f-a2a5-98675ff7bd42,221530,Spring,"Apr 3, 2023","Jun 7, 2023",1:30:00 PM,3:20:00 PM,False,True,False,True,False,STLC 114,cwodtke,"['cwodtke', 'shanaeh', 'rosalg', 'acid', 'aknair']"
b2bfd0aa-2fd8-4d90-ab41-f0b6c01433e6,221532,Winter,"Jan 9, 2023","Mar 17, 2023",9:30:00 AM,12:20:00 PM,False,False,True,False,True,STLC 104,dgatsby,"['dgatsby', 'alyssali']"
edf0fb62-5f93-468d-a14e-cfbdafd58bd3,105774,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:50:00 PM,False,True,False,True,False,Gates B1,kayvonf,"['kayvonf', 'sagoyal', 'pranil', 'sarthakc', 'pengc']"
95c805f2-9008-4675-b186-9a43bf493f53,105776,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,False,True,False,True,False,Gates B3,ckliu38,"['djames', 'sagoyal', 'pengc', 'yzcong', 'ckliu38']"
0c475083-df3d-46ec-a7ce-4df155cd22a4,223319,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,McCullough 126,zakird,"['gerryw', 'zakird']"
2ff13045-cd89-4432-b619-6c87771ee6c2,217137,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,True,False,True,False,False,Gates B1,dabo,"['rharris3', 'jaeyongp', 'cmeany', 'rcowen', 'akram', 'stao18', 'lxia12', 'brn', 'gjk1994', 'lmercier', 'chendiw', 'aselvara', 'dabo']"
1c2965ae-ebec-4c48-bfbf-d992fbcea2f8,210762,Winter,"Jan 9, 2023","Mar 17, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,Hewlett Teaching Center 102,lytan,"['lytan', 'pras1712', 'amalee']"
9559873b-c381-4108-abbb-e0a05daf0bca,221569,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,Hewlett Teaching Center 102,lytan,"['lytan', 'gblanc']"
9c97dfd6-d0e2-4a53-88fd-c2bb62ba53fb,105779,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,Gates B1,dabo,"['rharris3', 'mirandan', 'hosono', 'rcowen', 'akram', 'asingh13', 'stao18', 'cdenicol', 'lxia12', 'pranayr', 'dabo']"
b89d1fff-8330-4a51-8abd-d70b17251afd,224166,Winter,"Jan 9, 2023","Mar 17, 2023",10:30:00 AM,11:50:00 AM,False,True,False,True,False,200-203,omreing,"['omreing', 'jabarih', 'cpeale', 'ksu20841']"
965422e5-3cf1-4ee7-a0f6-57b43d896fa4,224171,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,False,True,False,True,False,STLC 111,trippel,"['trippel', 'haozewu', 'lachnitt']"
9d2dc4fd-f4c3-42a7-a19a-44c8de28809f,213607,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:50:00 PM,False,True,False,True,False,Gates B3,abouland,"['abouland', 'golrokh', 'callumb']"
70916e6b-c39f-45d7-b207-745d833d9638,105788,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,200-034,sidford,"['sidford', 'yuchenw', 'markxiao', 'prat1019']"
30b96eb7-c354-4cec-9918-3526db444f32,222547,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,True,False,True,False,False,Gates100,anari,"['anari', 'elin24']"
5c6c1f28-2f28-4b6e-85dc-e62294b6f266,214563,Autumn,"Sep 26, 2022","Dec 9, 2022",3:00:00 PM,4:20:00 PM,False,True,False,True,False,Lathrop 282,marykw,"['marykw', 'itullis', 'pras1712', 'gblanc', 'preey']"
4c710f48-9535-4d22-953a-cd1b8708ffac,218600,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,Hewlett Teaching Center 201,aviad,"['aviad', 'mallman', 'gjk1994', 'nsumanth']"
8617e70e-0a47-4960-8951-6404158ede27,127217,Winter,"Jan 9, 2023","Mar 17, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,True,Huang Engineering Center 18,musen,"['mschwede', 'chenyuo', 'musen']"
c107bfc7-6177-43f0-a68b-4d5480ad9c6e,221599,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,3:00:00 PM,True,False,True,False,False,School of Medicine Room,syyeung,"['syyeung', 'jeffgu', 'mottaghi', 'yuhuiz']"
66dc4be8-3042-4317-9564-e57fe565282d,141029,Spring,"Apr 3, 2023","Jun 7, 2023",3:15:00 PM,4:45:00 PM,False,True,False,True,False,School of Medicine Room,rbaltman,"['rbaltman', 'cyyeh']"
98913db4-8874-4bd2-bdfd-f9f3c1e5e79f,218601,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,370-370,akundaje,"['jamesz', 'akundaje', 'atwang']"
19c71e17-445a-4e5a-b4c5-cccedb1ee65d,221472,Spring,"Apr 3, 2023","Jun 7, 2023",4:30:00 PM,6:00:00 PM,False,True,False,True,False,"Li Ka Shing Center, room 120",abahman,"['mpsnyder', 'akundaje', 'abahman']"
468d3cab-885c-431f-b554-84fa7830a092,141030,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,False,False,False,False,True,Gates B1,rbaltman,"['rbaltman', 'dingd', 'samsonm', 'josaklil', 'kcarp']"
0812b32c-49c0-4dab-a0f3-ce7c9a2231e3,141030,Autumn,"Sep 26, 2022","Dec 9, 2022",4:30:00 PM,5:50:00 PM,False,True,False,True,False,Gates B1,rbaltman,"['rbaltman', 'dingd', 'samsonm', 'josaklil', 'kcarp']"
51adada2-f395-4645-bc02-48eb1e39eb0d,121937,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:50:00 PM,False,True,False,True,False,Braun 131,esfield,"['giarc', 'esfield']"
4b2e66b0-eed9-4957-abfe-d325e6b8897a,220571,Spring,"Apr 3, 2023","Jun 7, 2023",4:30:00 PM,5:20:00 PM,False,True,False,True,False,Gates B1,mbernst,"['mbernst', 'jyshih', 'zhouc', 'mgord', 'ayzhang', 'jenhe', 'eishm', 'elysiaqs']"
4fc279a3-bdd1-4238-b63e-657776b74cc9,215942,Autumn,"Sep 26, 2022","Dec 9, 2022",3:00:00 PM,4:20:00 PM,False,True,False,True,False,Shriram 104,rondror,"['rondror', 'hsjeon', 'armaun', 'yek1354', 'tsaucedo', 'dnagaraj']"
733cbd36-34ac-4d12-881e-c573cc0fa8bf,223291,Spring,"Apr 3, 2023","Jun 7, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,200-305,guestrin,"['guestrin', 'agataf']"
c93a596b-d735-4d6f-84cc-3f244b56c2dd,203756,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:20:00 PM,False,False,True,False,True,240-201,sachour,['sachour']
97dade25-01aa-4028-a86c-3043b53079c1,105818,Autumn,"Sep 26, 2022","Dec 9, 2022",9:00:00 AM,10:20:00 AM,False,True,False,True,False,Hewlett Teaching Center Rm 101,aaiken,['aaiken']
8b709893-7684-4850-b6ef-afd43287aa99,216632,Spring,"Apr 3, 2023","Jun 7, 2023",4:30:00 PM,5:50:00 PM,False,True,False,False,False,Gates B3,erikb,"['mdeason', 'erikb']"
76fce8f9-3e94-4956-b288-8dce48139001,223367,Winter,"Jan 9, 2023","Mar 17, 2023",3:30:00 PM,4:20:00 PM,True,False,True,False,False,Remote,thashim,"['chrismre', 'psl', 'thashim', 'avanikan', 'mzhang20']"
ee01af90-1de6-41c0-834f-e73650827113,105832,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,Gates B12,khatib,"['wguo95', 'khatib']"
dfb9cf56-cc7f-4db2-8e62-bfa4aacebcc4,105835,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,False,True,False,True,False,Littlefield 107,vsyrgk,['vsyrgk']
f65494ce-9d34-4bef-ba3a-e616968ccc29,222650,Spring,"Apr 3, 2023","Jun 7, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,160-120,thashim,"['thashim', 'lxuechen']"
d9f77f2f-34f8-4860-9a2a-c0dc6397d5bc,221394,Autumn,"Sep 26, 2022","Dec 9, 2022",6:00:00 PM,7:20:00 PM,True,False,True,False,False,380-380D,zasgar,"['skatti', 'zasgar', 'keyi']"
34171744-162d-4755-9602-931970f983b6,224240,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,False,True,False,True,False,540-108,goju,"['pranayr', 'goju']"
ba1d26c1-8a1d-4f18-bbd4-7b0d0021a6df,224983,Spring,"Apr 3, 2023","Jun 7, 2023",4:30:00 PM,5:50:00 PM,True,False,True,False,False,380-380X,diyiy,"['diyiy', 'nlprishi']"
ddee4e95-79fd-438b-9c87-74a776c98aec,221537,Autumn,"Sep 26, 2022","Dec 9, 2022",3:00:00 PM,4:20:00 PM,True,False,True,False,False,Skilling Auditorium,cbfinn,"['cbfinn', 'surajn', 'gwthomas', 'kylehsu', 'yoonho', 'dazeng', 'tajwar93', 'ericsf', 'joelmax', 'em7']"
36e164dc-1680-422b-ac6d-8e3840ea5b8c,224728,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,False,True,False,True,False,260-007,vitercik,['vitercik']
8bf8cb61-2f0e-4340-91a6-57f277fe456d,219683,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,False,True,False,True,False,McCullough 122,ebrun,"['jnl', 'ebrun']"
c85ab2cc-803d-40fc-970a-4346893f5e42,224561,Autumn,"Sep 26, 2022","Dec 9, 2022",10:30:00 AM,12:20:00 PM,False,True,False,True,False,Hewlett Teaching Center Rm 101,dmrussel,"['alegre', 'norvig', 'dmrussel']"
56e6e630-10d9-462b-867c-d887b38c2398,222649,Winter,"Jan 9, 2023","Mar 17, 2023",11:30:00 AM,12:20:00 PM,True,False,True,False,False,380-380Y,swl1,"['swl1', 'liusf19', 'ying531']"
1558ee66-f94b-475b-a81e-2292a0b8b500,222649,Winter,"Jan 9, 2023","Mar 17, 2023",11:30:00 AM,12:20:00 PM,False,False,False,False,True,Turing Auditorium,swl1,"['swl1', 'liusf19', 'ying531']"
2db6c703-3f8c-42a2-8a4b-40e762ba2c78,223665,Winter,"Jan 9, 2023","Mar 17, 2023",12:00:00 PM,1:20:00 PM,False,True,False,True,False,530-127,monroek,"['aliyah1', 'gnitish9', 'monroek']"
3eac9228-5783-44da-9f54-570df2e330ac,222679,Autumn,"Sep 26, 2022","Dec 9, 2022",4:30:00 PM,5:20:00 PM,True,False,True,False,False,200-015,engler,['engler']
3d4ea013-aa4a-4c31-bcf2-4e6ddb425862,221478,Winter,"Jan 9, 2023","Mar 17, 2023",5:30:00 PM,7:00:00 PM,False,True,False,True,False,MSOBX303,aalami,"['guestrin', 'aalami']"
5d181fcd-10dd-42d7-990a-6796aad9baf2,222688,Winter,"Jan 9, 2023","Mar 17, 2023",9:30:00 AM,11:20:00 AM,False,True,False,True,False,Hewlett Teaching Center Rm 101,kjolstad,"['ajroot', 'kjolstad']"
8631bb33-2596-4f97-8b51-04ea695064e0,204650,Winter,"Jan 9, 2023","Mar 17, 2023",10:30:00 AM,11:50:00 AM,False,True,False,True,False,Hewlett Teaching Center 200,mbernst,"['mbernst', 'sannaali', 'lsean', 'luojen', 'nfeffer', 'vdoch']"
fcfa5d58-0bfa-46bf-8a30-b0e3b82a87b7,218202,Winter,"Jan 9, 2023","Mar 17, 2023",3:00:00 PM,4:20:00 PM,False,True,False,True,False,Gates B3,djames,"['djames', 'csohn', 'kangruix']"
a89db620-84d7-4794-aa4d-264836c13b4b,221621,Spring,"Apr 3, 2023","Jun 7, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,200-303,ckliu38,"['amhwu', 'ckliu38']"
1a374b9e-e55f-45b3-9e31-29a694aeff53,219995,Spring,"Apr 3, 2023","Jun 7, 2023",10:30:00 AM,11:50:00 AM,False,True,False,True,False,STLC 105,kayvonf,"['kayvonf', 'ardenma']"
ae0ec62e-a152-4d88-be45-5baec597e765,223305,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,True,False,True,False,False,200-305,guibas,"['guibas', 'ianhuang', 'paschald']"
e2abbb7b-2c52-400e-b063-385a42742caa,221348,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,True,False,False,False,False,60-109,balaji,['balaji']
62c0a6d8-c8dc-45a0-95a3-d5281c2caefd,223780,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:20:00 PM,True,False,True,False,False,Gates B12,sachour,"['sachour', 'msere']"
cfc4a085-a84f-4806-ac74-c98451f53fc0,105873,Spring,"Apr 3, 2023","Jun 7, 2023",1:30:00 PM,2:50:00 PM,False,True,False,True,False,Mitchell Earth Sciences B67,lrotem,"['aozdemir', 'wdnguyen', 'mirandan', 'lxia12', 'lrotem']"
5dfb2aee-2b7d-4c00-b950-ff3f5e45a471,206648,Spring,"Apr 3, 2023","Jun 7, 2023",1:30:00 PM,2:50:00 PM,False,True,False,True,False,STLC 119,abouland,"['abouland', 'idatta']"
461abbe0-4bc9-41e1-82ec-90e535652bd9,221523,Spring,"Apr 3, 2023","Jun 7, 2023",9:30:00 AM,11:20:00 AM,False,True,False,True,False,GSB Class of 1968 101,mohamwad,['mohamwad']
58298f81-5172-4229-8206-267bd0dc8485,103156,Spring,"Apr 3, 2023","Jun 7, 2023",10:30:00 AM,11:50:00 AM,False,True,False,True,False,NVIDIA Auditorium,mykel,"['mykel', 'rstutz', 'arec', 'nishant3', 'ellorach']"
0a2dfc05-f980-407b-be84-bc523400be83,225027,Spring,"Apr 3, 2023","Jun 7, 2023",3:00:00 PM,4:20:00 PM,True,False,False,False,False,Mitchell Earth Sciences B67,sviteri,['sviteri']
90493ee6-a976-4d10-8f89-7dfac0d896fc,104585,Autumn,"Sep 26, 2022","Dec 9, 2022",1:30:00 PM,2:50:00 PM,True,False,True,False,False,200-203,sidford,"['sidford', 'agraur', 'chunlin']"
790bb5ee-40b7-4e2f-b65c-9c08be5d4aad,222240,Spring,"Apr 3, 2023","Jun 7, 2023",4:30:00 PM,5:50:00 PM,True,False,True,False,False,Gates B12,chang,"['chang', 'marklund']"
afad0a0f-8a6d-4ca9-8098-f9455be5afc1,219374,Spring,"Apr 3, 2023","Jun 7, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,160-323,yamins,"['yamins', 'yuanhl']"
18eb38cc-3f1e-44ab-b0da-244f1f0f91f1,216769,Spring,"Apr 3, 2023","Jun 7, 2023",1:30:00 PM,3:20:00 PM,True,False,True,False,False,Lathrop 180,landay,"['apcuad', 'landay', 'jiannaso']"
af9eadb6-09ef-48dd-a925-4fa4bb6d7a56,220781,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,4:20:00 PM,False,True,False,True,False,160-B40,cwodtke,"['cwodtke', 'msrikant', 'rosalg']"
780fad5f-4f33-46ca-9cc2-6adb90d8e4dc,221261,Spring,"Apr 3, 2023","Jun 7, 2023",4:30:00 PM,5:50:00 PM,False,True,False,True,False,160-B40,johntang,"['johntang', 'ejyang']"
b6ffcf46-7982-46d0-a65a-f1c5564e9045,222868,Winter,"Jan 9, 2023","Mar 17, 2023",1:30:00 PM,2:50:00 PM,True,False,True,False,False,60-108,nhaber,['nhaber']
0eeff7a3-f3bd-4357-9b11-6ebdc038735b,223457,Spring,"Apr 3, 2023","Jun 7, 2023",10:30:00 AM,11:50:00 AM,False,True,False,True,False,McCullough 115,ngoodman,"['benpry', 'ngoodman']"
d08dbc9f-60c6-4ee3-8c73-c4d266b3f828,223228,Winter,"Jan 9, 2023","Mar 17, 2023",4:30:00 PM,5:50:00 PM,True,False,True,False,False,160-124,nhaber,"['nhaber', 'ezelikma']"
9e1429f0-44c7-452c-8b76-92b882c6541f,105944,Winter,"Jan 9, 2023","Mar 17, 2023",10:30:00 AM,11:50:00 AM,True,False,True,False,False,Gates B3,harihars,"['jyshih', 'edhschen', 'elin24', 'harihars']"
b5c7b137-056d-4d93-80c7-1b2812e6401a,224146,Winter,"Jan 9, 2023","Mar 17, 2023",10:30:00 AM,12:20:00 PM,False,True,False,True,False,Knoll217,gewang,"['gewang', 'yikaili']"
e0ec8ab7-fefb-4767-9720-0b52b0cd27d9,208401,Autumn,"Sep 26, 2022","Dec 9, 2022",3:30:00 PM,5:20:00 PM,True,False,True,False,False,Knoll217,gewang,"['gewang', 'jjmills']"
